"Event_ID","Placement","Sampling.Date","Season","Year","Notes","Sorting.Status.Order","Sorting.Status.Morphospecies","Location.of.the.sample"
"TER-NFTB-T-18-ORIGINAL_6_2012","2012-06-13","2012-06-27","spring/summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_6_2012","2012-06-14","2012-06-27","spring/summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_7_2012","2012-06-20","2012-07-04","spring/summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_7_2012","2012-06-22","2012-07-07","spring/summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_9_2012","2012-06-27","2012-09-25","summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_7_2012","2012-06-27","2012-07-11","spring/summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_9_2012","2012-06-27","2012-09-24","summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_10_2012","2012-07-04","2012-10-16","summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_10_2012","2012-07-07","2012-10-08","summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_9_2012","2012-07-11","2012-09-25","summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_7_2012","2012-07-12","2012-07-27","spring/summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_7_2012","2012-07-13","2012-07-27","spring/summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_8_2012","2012-07-18","2012-08-01","spring/summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_8_2012","2012-07-19","2012-08-02","spring/summer","2012","none","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_8_2012","2012-07-20","2012-08-03","spring/summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_10_2012","2012-07-27","2012-10-08","summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_10_2012","2012-07-27","2012-10-11","summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_9_2012","2012-08-01","2012-09-25","summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_9_2012","2012-08-02","2012-09-25","summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_9_2012","2012-08-03","2012-09-08","summer","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_1_2013","2012-09-24","2013-01-10","autumn","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_1_2013","2012-09-25","2013-01-10","autumn","2012","Error in Setup","?","?","?"
"TER-NFSB-TE48_1_2013","2012-09-25","2013-01-22","autumn","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_1_2013","2012-09-25","2013-01-22","autumn","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_1_2013","2012-09-25","2013-01-08","autumn","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_1_2013","2012-10-08","2013-01-21","autumn","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_1_2013","2012-10-08","2013-01-08","autumn","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_1_2013","2012-10-16","2013-01-14","autumn","2012","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_5_2013","2013-01-08","2013-05-24","winter/spring","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_5_2013","2013-01-08","2013-05-24","winter/spring","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_5_2013","2013-01-10","2013-05-21","winter/spring","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_5_2013","2013-01-10","2013-05-31","winter/spring","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_6_2013","2013-01-14","2013-06-10","winter/spring","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_5_2013","2013-01-21","2013-05-30","winter/spring","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_6_2013","2013-01-22","2013-06-04","winter/spring","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_6_2013","2013-01-22","2013-06-04","winter/spring","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_5_2013","2013-01-30","2013-05-30","winter/spring","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_6_2013","2013-02-05","2013-06-05","winter/spring","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_9_2013","2013-05-21","2013-09-07","summer","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_9_2013","2013-05-24","2013-09-14","summer","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_9_2013","2013-05-24","2013-09-12","summer","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_9_2013","2013-05-30","2013-09-15","summer","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_9_2013","2013-05-30","2013-09-16","summer","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_9_2013","2013-05-31","2013-09-05","summer","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_9_2013","2013-06-04","2013-09-14","summer","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_9_2013","2013-06-04","2013-09-14","summer","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_9_2013","2013-06-05","2013-09-16","summer","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_9_2013","2013-06-10","2013-09-18","summer","2013","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_8_2013","2013-07-14","2013-08-14","monthly study","2013","none","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_9_2013","2013-08-14","2013-09-14","monthly study","2013","NA","Sorted","Sorted","Entomoteca"
"SMG-NFGR-T-03_11_2013","2013-08-29","2013-11-22","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"SMG-NFPV-T-01_11_2013","2013-08-30","2013-11-22","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"SMG-FURNAS_12_2013","2013-08-31","2013-12-22","autumn","2013","none","Sorted","Sorted","Entomoteca"
"FAI-NFCF-T-08_12_2013","2013-09-02","2013-12-11","autumn","2013","none","Sorted","Sorted","Entomoteca"
"FAI-PEDRO-MIGUEL_12_2013","2013-09-02","2013-12-11","autumn","2013","none","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_12_2013","2013-09-02","2013-12-13","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_12_2013","2013-09-02","2013-12-13","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_12_2013","2013-09-02","2013-12-13","autumn","2013","none","Sorted","Sorted","Entomoteca"
"FAI-NFCG-T-01_12_2013","2013-09-05","2013-12-11","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_12_2013","2013-09-05","2013-12-11","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_12_2013","2013-09-07","2013-12-14","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_12_2013","2013-09-12","2013-12-11","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_11_2013","2013-09-14","2013-11-14","monthly study","2013","2 months","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFBF-TP41_12_2013","2013-09-14","2013-12-11","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_12_2013","2013-09-14","2013-12-14","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_12_2013","2013-09-14","2013-12-16","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_12_2013","2013-09-15","2013-12-13","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_12_2013","2013-09-16","2013-12-10","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_12_2013","2013-09-16","2013-12-10","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_12_2013","2013-09-18","2013-12-14","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"FLO-NFMA-T-16_1_2014","2013-09-22","2014-01-16","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_1_2014","2013-09-24","2014-01-16","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-0M_1_2014","2013-10-08","2014-01-04","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-200M_1_2014","2013-10-08","2014-01-04","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"TER-400M_1_2014","2013-10-08","2014-01-04","autumn","2013","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_12_2013","2013-11-14","2013-12-14","monthly study","2013","NA","Not sorted","Not sorted","Lab Rui Elias"
"SMG-FURNAS_2_2014","2013-11-22","2014-02-26","winter","2014","Error in Setup","NA","NA","NA"
"SMG-NFGR-T-03_2_2014","2013-11-22","2014-02-26","winter","2014","NA","Sorted","Sorted","Entomoteca"
"SMG-NFPV-T-01_2_2014","2013-11-22","2014-02-26","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_3_2014","2013-12-10","2014-03-14","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_3_2014","2013-12-10","2014-03-14","winter","2014","NA","Sorted","Sorted","Entomoteca"
"FAI-NFCG-T-01_3_2014","2013-12-11","2014-03-13","winter","2014","NA","Sorted","Sorted","Entomoteca"
"FAI-PEDRO-MIGUEL_3_2014","2013-12-11","2014-03-10","winter","2014","none","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_3_2014","2013-12-11","2014-03-11","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_3_2014","2013-12-11","2014-03-11","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_1_2014","2013-12-11","2014-01-11","monthly study","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_1_2014","2013-12-11","2014-01-11","monthly study","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_1_2014","2013-12-11","2014-01-11","monthly study","2013","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_3_2014","2013-12-13","2014-03-10","winter","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_3_2014","2013-12-13","2014-03-10","winter","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_3_2014","2013-12-13","2014-03-10","winter","2014","none","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_3_2014","2013-12-13","2014-03-18","winter","2014","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_1_2014","2013-12-14","2014-01-14","monthly study","2013","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_3_2014","2013-12-14","2014-03-12","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_3_2014","2013-12-14","2014-03-09","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_3_2014","2013-12-14","2014-03-07","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_3_2014","2013-12-16","2014-03-07","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-0M_4_2014","2014-01-04","2014-04-12","winter","2014","NA","Invalid","Invalid","NA"
"TER-200M_4_2014","2014-01-04","2014-04-12","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-400M_4_2014","2014-01-04","2014-04-12","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_2_2014","2014-01-11","2014-02-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_2_2014","2014-01-11","2014-02-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_2_2014","2014-01-11","2014-02-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_2_2014","2014-01-14","2014-02-14","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_3_2014","2014-01-16","2014-03-25","winter","2014","NA","Sorted","Sorted","Entomoteca"
"FLO-NFMA-T-16_3_2014","2014-01-16","2014-03-25","winter","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_3_2014","2014-02-11","2014-03-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_3_2014","2014-02-11","2014-03-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_3_2014","2014-02-11","2014-03-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_3_2014","2014-02-14","2014-03-14","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_3_2014","2014-02-25","2014-03-26","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_3_2014","2014-02-25","2014-03-26","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"SMG-NFGR-T-03_6_2014","2014-02-26","2014-06-05","spring","2014","NA","Sorted","Sorted","Entomoteca"
"SMG-NFPV-T-01_6_2014","2014-02-26","2014-06-05","spring","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_6_2014","2014-03-07","2014-06-16","spring","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_6_2014","2014-03-07","2014-06-16","spring","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_6_2014","2014-03-09","2014-06-16","spring","2014","NA","Sorted","Sorted","Entomoteca"
"FAI-PEDRO-MIGUEL_6_2014","2014-03-10","2014-06-02","spring","2014","NA","Not sorted","Not sorted","Lab Rui Elias"
"PIC-NFCA-T-09_6_2014","2014-03-10","2014-06-12","spring","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_6_2014","2014-03-10","2014-06-12","spring","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_6_2014","2014-03-10","2014-06-12","spring","2014","none","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_6_2014","2014-03-11","2014-06-09","spring","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_6_2014","2014-03-11","2014-06-09","spring","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_4_2014","2014-03-11","2014-04-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_4_2014","2014-03-11","2014-04-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_4_2014","2014-03-11","2014-04-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_6_2014","2014-03-12","2014-06-09","spring","2014","NA","Sorted","Sorted","Entomoteca"
"FAI-NFCG-T-01_6_2014","2014-03-13","2014-06-02","spring","2014","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_4_2014","2014-03-14","2014-04-14","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_6_2014","2014-03-14","2014-06-11","spring","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_6_2014","2014-03-14","2014-06-10","spring","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_6_2014","2014-03-18","2014-06-11","spring","2014","NA","Sorted","Sorted","Entomoteca"
"FAI-NFCF-T-08_6_2014","2014-03-20","2014-06-20","spring","2014","NA","Not sorted","Not sorted","Lab Rui Elias"
"FLO-NFFR-T-06_6_2014","2014-03-25","2014-06-11","spring","2014","NA","Sorted","Sorted","Entomoteca"
"FLO-NFMA-T-16_6_2014","2014-03-25","2014-06-11","spring","2014","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_4_2014","2014-03-26","2014-04-26","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_4_2014","2014-03-26","2014-04-26","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_5_2014","2014-04-11","2014-05-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_5_2014","2014-04-11","2014-05-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_5_2014","2014-04-11","2014-05-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-200M_6_2014","2014-04-12","2014-06-16","spring","2014","NA","Sorted","Sorted","Entomoteca"
"TER-400M_6_2014","2014-04-12","2014-06-16","spring","2014","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_5_2014","2014-04-14","2014-05-14","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-0M_6_2014","2014-04-14","2014-06-16","spring","2014","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_5_2014","2014-04-26","2014-05-26","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_5_2014","2014-04-26","2014-05-26","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_6_2014","2014-05-11","2014-06-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_6_2014","2014-05-11","2014-06-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_6_2014","2014-05-11","2014-06-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_6_2014","2014-05-14","2014-06-14","monthly study","2014","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_6_2014","2014-05-26","2014-06-26","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_6_2014","2014-05-26","2014-06-26","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"FAI-NFCG-T-01_9_2014","2014-06-02","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"FAI-PEDRO-MIGUEL_9_2014","2014-06-02","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"SMG-NFGR-T-03_9_2014","2014-06-05","2014-09-14","summer","2014","NA","Sorted","Sorted","Entomoteca"
"SMG-NFPV-T-01_9_2014","2014-06-05","2014-09-14","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_9_2014","2014-06-09","2014-09-19","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-TP41_9_2014","2014-06-09","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_9_2014","2014-06-09","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_9_2014","2014-06-10","2014-09-14","summer","2014","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_9_2014","2014-06-11","2014-09-09","summer","2014","NA","Sorted","Sorted","Entomoteca"
"FLO-NFMA-T-16_9_2014","2014-06-11","2014-09-09","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_9_2014","2014-06-11","2014-09-18","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_9_2014","2014-06-11","2014-09-13","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_7_2014","2014-06-11","2014-07-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-A_7_2014","2014-06-11","2014-07-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-B_7_2014","2014-06-11","2014-07-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-C_7_2014","2014-06-11","2014-07-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-A_7_2014","2014-06-11","2014-07-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-B_7_2014","2014-06-11","2014-07-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-C_7_2014","2014-06-11","2014-07-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_7_2014","2014-06-11","2014-07-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_7_2014","2014-06-11","2014-07-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-200_9_2014","2014-06-12","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_9_2014","2014-06-12","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_9_2014","2014-06-12","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-800_9_2014","2014-06-12","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_9_2014","2014-06-12","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_9_2014","2014-06-12","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_9_2014","2014-06-12","2014-09-12","summer","2014","NA","Sorted","Sorted","Entomoteca"
"SMG-FURNAS_9_2014","2014-06-12","2014-09-15","summer","2014","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_7_2014","2014-06-14","2014-07-14","monthly study","2014","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-0M_9_2014","2014-06-16","2014-09-09","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-200M_9_2014","2014-06-16","2014-09-09","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-400M_9_2014","2014-06-16","2014-09-09","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_9_2014","2014-06-16","2014-09-14","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_9_2014","2014-06-16","2014-09-10","summer","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_9_2014","2014-06-16","2014-09-10","summer","2014","Error in Setup","Sorted","Sorted","Entomoteca"
"FAI-NFCF-T-08_9_2014","2014-06-20","2014-09-26","summer","2014","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_7_2014","2014-06-26","2014-07-28","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_7_2014","2014-06-26","2014-07-28","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_8_2014","2014-07-11","2014-08-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-A_8_2014","2014-07-11","2014-08-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-B_8_2014","2014-07-11","2014-08-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-C_8_2014","2014-07-11","2014-08-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-A_8_2014","2014-07-11","2014-08-11","monthly study","2014","Error in Setup","Invalid","Invalid","NA"
"TER-NFTB-T-18-EDGE-B_8_2014","2014-07-11","2014-08-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-C_8_2014","2014-07-11","2014-08-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_8_2014","2014-07-11","2014-08-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_8_2014","2014-07-11","2014-08-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_8_2014","2014-07-14","2014-08-14","monthly study","2014","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_8_2014","2014-07-28","2014-08-26","monthly study","2014","NA","Not sorted","Sorted","Not in Excel"
"GRA-CALN-T-01_8_2014","2014-07-28","2014-08-26","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_9_2014","2014-08-11","2014-09-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-A_9_2014","2014-08-11","2014-09-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-B_9_2014","2014-08-11","2014-09-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-C_9_2014","2014-08-11","2014-09-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-A_9_2014","2014-08-11","2014-09-11","monthly study","2014","Error in Setup","Invalid","Invalid","Entomoteca"
"TER-NFTB-T-18-EDGE-B_9_2014","2014-08-11","2014-09-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-C_9_2014","2014-08-11","2014-09-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_9_2014","2014-08-11","2014-09-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_9_2014","2014-08-11","2014-09-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_9_2014","2014-08-14","2014-09-14","monthly study","2014","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_9_2014","2014-08-26","2014-09-26","monthly study","2014","NA","Not sorted","Sorted","Not in Excel"
"GRA-CALN-T-01_9_2014","2014-08-26","2014-09-26","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_12_2014","2014-09-09","2014-12-19","autumn","2014","NA","Sorted","Sorted","Entomoteca"
"FLO-NFMA-T-16_12_2014","2014-09-09","2014-12-19","autumn","2014","NA","Sorted","Sorted","Entomoteca"
"TER-0M_12_2014","2014-09-09","2014-12-09","autumn","2014","NA","Sorted","Sorted","Entomoteca"
"TER-200M_12_2014","2014-09-09","2014-12-09","autumn","2014","NA","Sorted","Sorted","Entomoteca"
"TER-400M_12_2014","2014-09-09","2014-12-09","autumn","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_12_2014","2014-09-10","2014-12-18","autumn","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_10_2014","2014-09-11","2014-10-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-A_10_2014","2014-09-11","2014-10-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-B_10_2014","2014-09-11","2014-10-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-C_10_2014","2014-09-11","2014-10-11","monthly study","2014","NA","Sorted","Sorted","Entomoteca"
